name,telephone,image,street_address,city,state,postal_code,country,full_address,latitude,longitude,area_served,facebook,twitter,linkedin,website,houzz_profile,category
Hidden Beam Interior,7777993,https://st.hzcdn.com/simgs/e3038d180f7fd46d_0-6023/_.jpg,Instagram : Hidden.beam.interior ,Surat,Gujarat,395017,IN,"Instagram : Hidden.beam.interior , Surat, Gujarat, 395017",21.1628,72.816,500009,www.facebook.com/hidden.beam.interior,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/hidden-beam-interior-pfvwin-pf~691843531,interior-designers
Flaunt Interiors,094910 40891,https://st.hzcdn.com/simgs/53f3f3df013788bb_0-1951/_.jpg,"Plot No :- 89, Street No 4, Sai Durga Residency Rampally Village keesara Mandal",Hyderabad,Telangana,501301,IN,"Plot No :- 89, Street No 4, Sai Durga Residency Rampally Village keesara Mandal, Hyderabad, Telangana, 501301",17.4883,78.6752,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/flaunt-interiors-pfvwin-pf~1296297365,interior-designers
Latest Lounge,099308 77394,https://st.hzcdn.com/simgs/9633d6ac063dce9b_0-8196/_.jpg,Mira Road ,,,,IN,Mira Road ,,,500009,,,http://hwww.linkedin.com/in/arkartiknair/,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/latest-lounge-pfvwin-pf~852575422,interior-designers
Ameliorate Design Studio,090040 97642,https://st.hzcdn.com/simgs/7c53463002f1ec58_0-6823/_.jpg,"Mumbai, Maharashtra 400010. ",Mumbai,Maharashtra,400010,IN,"Mumbai, Maharashtra 400010. , Mumbai, Maharashtra, 400010",18.97,72.8446,500009,,,www.linkedin.com/in/zehra-contractor,http://www.instagram.com/amelioratedesignstudio,https://www.houzz.in/professionals/interior-designers-and-decorators/ameliorate-design-studio-pfvwin-pf~380582576,interior-designers
Design by lavassa,093058 27863,https://st.hzcdn.com/simgs/7c0304cc0ef15523_0-6383/_.jpg,120/840 Lajpat Nagar opposite Mariampur school ,Kanpur,Uttar Pradesh,208005,IN,"120/840 Lajpat Nagar opposite Mariampur school , Kanpur, Uttar Pradesh, 208005",26.4724,80.3005,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/design-by-lavassa-pfvwus-pf~1580893772,interior-designers
Modular Interior,099998 09743,https://st.hzcdn.com/simgs/f393c3a80f53d51b_0-9982/_.jpg,"Office address- 1st floor,  Kailesh Ganga Complex  Basharatpur  Near - Passport office Basharatpur  , Mobile Number +91-9999809743 ",gorakhpur,Uttar Pradesh,273004,IN,"Office address- 1st floor,  Kailesh Ganga Complex  Basharatpur  Near - Passport office Basharatpur  , Mobile Number +91-9999809743 , gorakhpur, Uttar Pradesh, 273004",26.795,83.3699,500009,,,,https://modularinterior.in/interior-designer-in-gorakhpur/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/modular-interior-pfvwus-pf~29117159,interior-designers
Muskaan kaur,073514 36102,https://st.hzcdn.com/simgs/4393c6840f034118_0-8196/_.jpg,Aryan homes 2nd floor dobacchi road Dehradun ,Dehradun,Uttarakhand,248001,IN,"Aryan homes 2nd floor dobacchi road Dehradun , Dehradun, Uttarakhand, 248001",30.3243,78.0492,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/muskaan-kaur-pfvwin-pf~2050272406,interior-designers
The Inside Sketch LLP,082753 90913,https://st.hzcdn.com/simgs/f80316610ac7870c_0-5156/_.jpg, ,Mumbai,Maharashtra,400014,IN," , Mumbai, Maharashtra, 400014",19.0151,72.8462,500009,http://www.facebook.com/TheInsideSketchLLp/,,,www.theinsidesketch.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/the-inside-sketch-llp-pfvwus-pf~1134487154,interior-designers
SIMPLIFYHOME,096400 49619,https://st.hzcdn.com/simgs/29b3f70000af3dfd_0-4360/_.jpg,"plot no-235, sai sadan, suvey of India layout khanamet, Madhapur",Hyderabad,Telangana,500081,IN,"plot no-235, sai sadan, suvey of India layout khanamet, Madhapur, Hyderabad, Telangana, 500081",17.4446,78.3853,500009,https://www.facebook.com/simplifyhomeofficial,,https://www.linkedin.com/company/simplifyhomeofficial/,https://x.com/simplifyhome,https://www.houzz.in/professionals/interior-designers-and-decorators/simplifyhome-pfvwin-pf~96485589,interior-designers
Inside Home Interiors,089993 63762,https://st.hzcdn.com/simgs/63433a0b04859ddf_0-8341/_.jpg,"906, Prakruti Palladium, Punyadham Ashram, Somji kondhwa Bk. ",Pune,Maharashtra,411048,IN,"906, Prakruti Palladium, Punyadham Ashram, Somji kondhwa Bk. , Pune, Maharashtra, 411048",18.449,73.8938,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/inside-home-interiors-pfvwin-pf~407426323,interior-designers
Hajira Kaleem,099627 21780,https://st.hzcdn.com/simgs/ba03df6104650328_0-3925/_.jpg,"17/32, Sraddha Maya. Pillayar Koil Street, Rajaji Nagar. Thiruvanmiyur",Chennai,Tamil Nadu,600041,IN,"17/32, Sraddha Maya. Pillayar Koil Street, Rajaji Nagar. Thiruvanmiyur, Chennai, Tamil Nadu, 600041",12.9742,80.2597,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/hajira-kaleem-pfvwin-pf~1330124256,interior-designers
Infinite interior decor,063980 38550,https://st.hzcdn.com/simgs/9c133956012fce97_0-3411/_.jpg,Haldwani Nainital,Haldwani,Uttarakhand,263139,IN,"Haldwani Nainital, Haldwani, Uttarakhand, 263139",29.1755,79.5422,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/infinite-interior-decor-pfvwin-pf~407107743,interior-designers
K2India,919560555405,https://st.hzcdn.com/simgs/07c337750faa885e_0-1554/_.jpg,"F-213/C, 3rd floor, Lado Sarai Old M B Road",New Delhi,Delhi,110030,IN,"F-213/C, 3rd floor, Lado Sarai Old M B Road, New Delhi, Delhi, 110030",28.484,77.1541,500009,https://www.facebook.com/k2indias,,,http://www.k2india.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/k2india-pfvwin-pf~1421828469,interior-designers
FORTUNE DECOR,086866 92663,https://st.hzcdn.com/simgs/5b136aa602e78ebd_0-1526/_.jpg,"BHUKYA LAXMI APT - 4TH FLOOR, 1. KONDAPUR, HDFC BANK - 2. KOKAPET",HYDERABAD,Telangana,500075,IN,"BHUKYA LAXMI APT - 4TH FLOOR, 1. KONDAPUR, HDFC BANK - 2. KOKAPET, HYDERABAD, Telangana, 500075",17.3786,78.3064,500009,https://www.facebook.com/fortunedecorcompany/,,,https://fortunedecor.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/fortune-decor-pfvwin-pf~1007333717,interior-designers
Adorn Designs,097233 39073,https://st.hzcdn.com/simgs/89c341b90d1b0640_0-2161/_.jpg,"B wing, 5th Floor, Magnus Shopping Mall Althan, Surat",Surat,Gujarat,395017,IN,"B wing, 5th Floor, Magnus Shopping Mall Althan, Surat, Surat, Gujarat, 395017",21.1628,72.816,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/adorn-designs-pfvwin-pf~943149195,interior-designers
Tiny Pixels Pvt Ltd,095990 18910,https://st.hzcdn.com/simgs/c8638ed109106335_0-7036/_.jpg, ,New Delhi,Delhi,110096,IN," , New Delhi, Delhi, 110096",28.6119,77.3196,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/tiny-pixels-pvt-ltd-pfvwin-pf~254174948,interior-designers
Alcove Studio,097237 91721,https://st.hzcdn.com/simgs/3ec3331b0d3ea1e2_0-5831/_.jpg,"215, Runwal Commercial Heights, LBS Marg, opposite Nirmal Lifestyle, Mulund (west)",Mumbai,Maharashtra,400080,IN,"215, Runwal Commercial Heights, LBS Marg, opposite Nirmal Lifestyle, Mulund (west), Mumbai, Maharashtra, 400080",19.172,72.9492,500009,https://www.facebook.com/AlcoveStudioInteriorDesign,,https://www.linkedin.com/company/alcove-studio/,https://alcovestudio.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/alcove-studio-pfvwin-pf~1228406247,interior-designers
Positive Spaces - Interior Design Studio,070031 50820,https://st.hzcdn.com/simgs/51d3dd72041c50dc_0-7309/_.jpg,Lake Town ,Kolkata,West Bengal,700048,IN,"Lake Town , Kolkata, West Bengal, 700048",22.6006,88.3996,500009,https://www.facebook.com/positivespaces.in,,https://www.linkedin.com/company/positive-spaces/,,https://www.houzz.in/professionals/interior-designers-and-decorators/positive-spaces-interior-design-studio-pfvwin-pf~1011459553,interior-designers
Eshwar Interiors,063671 41072,https://st.hzcdn.com/simgs/98b35a1f0583f0b6_0-5656/_.jpg,"Jhotwara, Jaipur ",Jaipur,Rajasthan,302012,IN,"Jhotwara, Jaipur , Jaipur, Rajasthan, 302012",27.0049,75.6847,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/eshwar-interiors-pfvwin-pf~1170926417,interior-designers
Roy Interio,091820 84324,https://st.hzcdn.com/simgs/fa63c10c0f3a62b5_0-2216/_.jpg,"Mubarak colony , yendada road , Visakhapatnam ",Visakhapatnam,Andhra Pradesh,530045,IN,"Mubarak colony , yendada road , Visakhapatnam , Visakhapatnam, Andhra Pradesh, 530045",17.79,83.3748,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/roy-interio-pfvwin-pf~566073015,interior-designers
YA Interiors,098671 55057,https://st.hzcdn.com/simgs/6783c3480c11f75d_0-3416/_.jpg, ,Thane,Maharashtra,400607,IN," , Thane, Maharashtra, 400607",19.2397,72.9817,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/ya-interiors-pfvwin-pf~632481849,interior-designers
Form and Function,099401 73326,https://st.hzcdn.com/simgs/3db3434705f0fb29_0-7659/_.jpg,Palavakkam ,Chennai,Tamil Nadu,600041,IN,"Palavakkam , Chennai, Tamil Nadu, 600041",12.9742,80.2597,500009,https://www.facebook.com/priyaindesign/?ref=br_rs,,,https://www.formandfunction.co.in/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/form-and-function-pfvwus-pf~127625924,interior-designers
INC Design Studio,097691 99449,https://st.hzcdn.com/simgs/8dc3672109390fc4_0-3839/_.jpg, ,Mumbai,,400050,IN," , Mumbai, 400050",19.0555,72.8295,500009,https://www.facebook.com/incthedesignstudio/,,https://in.linkedin.com/company/inc-design-studio,https://incdesign.in/,https://www.houzz.in/professionals/interior-designers-and-decorators/inc-design-studio-pfvwin-pf~688075591,interior-designers
S. Narang Constructions,089292 21811,https://st.hzcdn.com/simgs/d963c91d0698c70b_0-6292/_.jpg, ,,,,IN, ,,,500009,https://www.facebook.com/share/27DTKpHdMntbuZW8/?mibextid=qi2Omg,,https://www.linkedin.com/company/snarangconstructions/,https://www.instagram.com/snarang_constructions?igsh=MXdjdmtnOTI2bHFxbw==,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/s-narang-constructions-pfvwin-pf~508665072,interior-designers
Design Spot,080 2521 4575,https://st.hzcdn.com/simgs/40b3725a021dc57d_0-2814/_.jpg,"3373-R,80 Feet Road, Indiranagar, HAL 2nd Stage ",Bangalore,,560038,IN,"3373-R,80 Feet Road, Indiranagar, HAL 2nd Stage , Bangalore, 560038",12.9852,77.6476,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/design-spot-pfvwin-pf~403024879,interior-designers
Ornate Projects LLP,022 2417 2345,https://st.hzcdn.com/simgs/bda3e5860423ad11_0-8261/_.jpg,wadala ,mumbai,,400037,IN,"wadala , mumbai, 400037",19.023,72.8717,500009,https://www.facebook.com/OrnateConsultants/,https://twitter.com/ornateconsultan,https://www.linkedin.com/in/bhakti-bhojwani-a5319b179/,http://www.ornateprojects.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/ornate-projects-llp-pfvwin-pf~1737557568,interior-designers
TISTHATI INTERIOR DESIGNERS LLP,095500 21951,https://st.hzcdn.com/simgs/1173774805374139_0-0278/_.jpg,"Flat 506, Block 8, My Home Avatar, Puppalaguda, Narsingi ",Hyderabad,Telangana,500089,IN,"Flat 506, Block 8, My Home Avatar, Puppalaguda, Narsingi , Hyderabad, Telangana, 500089",,,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/tisthati-interior-designers-llp-pfvwus-pf~60260450,interior-designers
Dream arrow,089435 70011,https://st.hzcdn.com/simgs/9923a2d30146cc06_0-9725/_.jpg,6th floor hilite business park Palazhi,Kozhikode,Kerala,673003,IN,"6th floor hilite business park Palazhi, Kozhikode, Kerala, 673003",11.2211,75.7879,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/dream-arrow-pfvwin-pf~667137276,interior-designers
Solids and Voids,088791 31989,https://st.hzcdn.com/simgs/2f23b341071d113e_0-5007/_.jpg, ,Mumbai Suburban,Maharashtra,400101,IN," , Mumbai Suburban, Maharashtra, 400101",19.2005,72.8709,500009,www.facebook.com/solidsandvoids,,www.linkedin.com/in/manjusha-adhav-kamble,www.solidsandvoids.com,https://www.houzz.in/professionals/interior-designers-and-decorators/solids-and-voids-pfvwin-pf~2082463233,interior-designers
INSCRIPTION INTERIORS,+1 778-917-9057,https://st.hzcdn.com/simgs/5df39364071f2fa4_0-1607/_.jpg,"63, 4th crosa koramangala 6th block",Bangalore,Karnataka,560095,IN,"63, 4th crosa koramangala 6th block, Bangalore, Karnataka, 560095",,,500009,https://www.facebook.com/inscriptioninteriors/,https://twitter.com/inscriptionshwe,https://www.linkedin.com/in/shweta-dayal-102b44187,http://www.inscriphomes.com,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/inscription-interiors-pfvwus-pf~312461690,interior-designers
ALLDECOR,076050 34333,https://st.hzcdn.com/simgs/71e36d8a040c3a5a_0-3045/_.jpg,"Eden Pavilion, 561/D, Lake View Park Rd, Bonhooghly Government Colony, ",Kolkata,West Bengal,700108,IN,"Eden Pavilion, 561/D, Lake View Park Rd, Bonhooghly Government Colony, , Kolkata, West Bengal, 700108",22.6463,88.3819,500009,https://www.facebook.com/alldecorkolkata/,https://twitter.com/alldecorkolkata,https://www.linkedin.com/company/alldecorkolkata/,https://alldecor.in,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/alldecor-pfvwin-pf~633979493,interior-designers
classy style interiors,099937 41980,https://st.hzcdn.com/simgs/24039f640922ac56_0-4568/_.jpg,"FF-1,metro plaza bitthan market arera colony bhopal (m.p)",Bhopal,Madhya Pradesh,462016,IN,"FF-1,metro plaza bitthan market arera colony bhopal (m.p), Bhopal, Madhya Pradesh, 462016",23.1929,77.4035,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/classy-style-interiors-pfvwin-pf~757469961,interior-designers
Kuvio Studio,099008 10362,https://st.hzcdn.com/simgs/122323c3016d586e_0-4179/_.jpg,"4A, 8TH MAIN, BLOCK 4 KORAMANGALA ",Bangalore,Karnataka,560034,IN,"4A, 8TH MAIN, BLOCK 4 KORAMANGALA , Bangalore, Karnataka, 560034",,,500009,http://www.facebook.com/KuvioStudio,,http://in.linkedin.com/in/richasinghs/,https://medium.com/kuviostudio,https://www.houzz.in/professionals/interior-designers-and-decorators/kuvio-studio-pfvwin-pf~310393018,interior-designers
Felinar Interiors,097484 46444,https://st.hzcdn.com/simgs/73b3f1b10fd24538_0-9323/_.jpg,119/5A Sarat Ghose Garden Road Near ( Acropolis),kolkata,West Bengal,700031,IN,"119/5A Sarat Ghose Garden Road Near ( Acropolis), kolkata, West Bengal, 700031",,,500009,https://www.facebook.com/felinarinteriors,,https://www.linkedin.com/feed/,https://felinarinteriors.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/felinar-interiors-pfvwin-pf~666884052,interior-designers
Fountainhead Interiorz,080082 12354,https://st.hzcdn.com/simgs/7a83d39307973695_0-3980/_.jpg, ,Hyderabad,Telangana,,IN," , Hyderabad, Telangana",17.3841,78.4564,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/fountainhead-interiorz-pfvwus-pf~1511895334,interior-designers
Saloni Narayankar Interiors,099893 12440,https://st.hzcdn.com/simgs/d4d3655e0350359c_0-3959/_.jpg, ,hyderabad,,500016,IN," , hyderabad, 500016",,,500009,,,,www.saloninarayankar.com,https://www.houzz.in/professionals/interior-designers-and-decorators/saloni-narayankar-interiors-pfvwin-pf~1988169996,interior-designers
Vibrant Spaces,095431 95431,https://st.hzcdn.com/simgs/75739ad60a2f5b0f_0-1692/_.jpg,"D-41, 4th Street, Anna nagar east, Chennai- 600102 ",Chennai,Tamil Nadu,600102,IN,"D-41, 4th Street, Anna nagar east, Chennai- 600102 , Chennai, Tamil Nadu, 600102",13.0885,80.2244,500009,https://www.facebook.com/VibrantSpaces.in/,,https://in.linkedin.com/company/vibrantspaces,https://vibrantspaces.in/blogs,https://www.houzz.in/professionals/interior-designers-and-decorators/vibrant-spaces-pfvwin-pf~1328386700,interior-designers
Dilip Pandya,098253 16163,https://st.hzcdn.com/simgs/9ba39eee058d3a8f_0-1743/_.jpg,"I/5 Janvishram Society,HDFC ATM Building B/H Sahjanand College,Azad Society Road,Panjrapole",Ahmedabad,,380015,IN,"I/5 Janvishram Society,HDFC ATM Building B/H Sahjanand College,Azad Society Road,Panjrapole, Ahmedabad, 380015",23.0188,72.5236,500009,,,,https://www.instagram.com/studio.i5,https://www.houzz.in/professionals/interior-designers-and-decorators/dilip-pandya-pfvwin-pf~1829040305,interior-designers
UrbanKare Interior,070045 42567,https://st.hzcdn.com/simgs/f3b379770b6fa3b5_0-3061/_.jpg,Software Technology Parks Of India Industrial Area Patliputra Colony,Patna,Bihar,800013,IN,"Software Technology Parks Of India Industrial Area Patliputra Colony, Patna, Bihar, 800013",25.63,85.1057,500009,https://www.facebook.com/UrbanKareOfficial/,https://twitter.com/urbankare,https://in.linkedin.com/company/urbankare,www.urbankare.com,https://www.houzz.in/professionals/interior-designers-and-decorators/urbankare-interior-pfvwin-pf~1295031873,interior-designers
Anish Motwani Associates,098209 78727,https://st.hzcdn.com/simgs/897380a000a003b2_0-4364/_.jpg,"mumbai, pune, gujarat, goa, delhi, punjab ",Mumbai,,400071,IN,"mumbai, pune, gujarat, goa, delhi, punjab , Mumbai, 400071",19.0555,72.8968,500009,,,http://in.linkedin.com/pub/anish-k-motwani/a/600/5a4/,,https://www.houzz.in/professionals/interior-designers-and-decorators/anish-motwani-associates-pfvwin-pf~721608038,interior-designers
Saar Interior Design,081413 79939,https://st.hzcdn.com/simgs/18939465043bd1c9_0-6094/_.jpg,"27, Meeraj Business Centre ",Vadodara,Gujarat,390007,IN,"27, Meeraj Business Centre , Vadodara, Gujarat, 390007",22.312,73.1661,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/saar-interior-design-pfvwus-pf~1544659013,interior-designers
The Decorio,077728 63698,https://st.hzcdn.com/simgs/9563d3230f0edf56_0-2587/_.jpg,"618, Shekhar Central Palasia Square",indore,Madhya Pradesh,452001,IN,"618, Shekhar Central Palasia Square, indore, Madhya Pradesh, 452001",22.7049,75.8871,500009,https://www.facebook.com/Thedecorio/?modal=admin_todo_tour,https://twitter.com/TheDecorio,https://www.linkedin.com/in/the-decorio-7861061a6/,http://www.thedecorio.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/the-decorio-pfvwin-pf~792412112,interior-designers
4 A Home Styling,098844 80115,https://st.hzcdn.com/simgs/dd3302800061a66d_0-2496/_.jpg,"No.610, 2nd Cross, 3rd Block, Koramangala ",Bengaluru,Karnataka,560034,IN,"No.610, 2nd Cross, 3rd Block, Koramangala , Bengaluru, Karnataka, 560034",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/4-a-home-styling-pfvwin-pf~1329665396,interior-designers
Quaint Spaces,075065 59961,https://st.hzcdn.com/simgs/03a377540364f588_0-0840/_.jpg,"Dr. Annie Besant Road,  Worli Mumbai- 400030 ",Mumbai,Maharashtra,400030,IN,"Dr. Annie Besant Road,  Worli Mumbai- 400030 , Mumbai, Maharashtra, 400030",19.0139,72.8182,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/quaint-spaces-pfvwin-pf~944176639,interior-designers
Human Scale Designs,098213 68191,https://st.hzcdn.com/simgs/2513a2e607f1125a_0-6668/_.jpg, ,Mumbai,Maharashtra,,IN," , Mumbai, Maharashtra",19.0728,72.8826,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/human-scale-designs-pfvwus-pf~790844304,interior-designers
9estudio,077386 99907,https://st.hzcdn.com/simgs/b6735f7f092d04fb_0-2621/_.jpg,Mumbai ,Mumbai,Maharashtra,400007,IN,"Mumbai , Mumbai, Maharashtra, 400007",18.9611,72.8147,500009,,,,,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/9estudio-pfvwus-pf~597001198,interior-designers
INFRAMAX ARCHITECTS AND INTERIORS,096006 17896,https://st.hzcdn.com/simgs/9d936f580f054fb6_0-5533/_.jpg,"72,VOC STREET,BR PURAM PEELAMEDU",Coimbatore,Tamil Nadu,641004,IN,"72,VOC STREET,BR PURAM PEELAMEDU, Coimbatore, Tamil Nadu, 641004",,,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/inframax-architects-and-interiors-pfvwin-pf~918374924,interior-designers
scaleup,093731 62813,https://st.hzcdn.com/simgs/cbc337b90f6f5e64_0-3261/_.jpg, ,Pune,Maharashtra,411042,IN," , Pune, Maharashtra, 411042",18.5065,73.8679,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/scaleup-pfvwin-pf~1992089884,interior-designers
Futomic Design Services Pvt Ltd,099999 93775,https://st.hzcdn.com/simgs/a853e7a20281e014_0-0530/_.jpg,"254 HRM, Saket ",Delhi,,110017,IN,"254 HRM, Saket , Delhi, 110017",28.5287,77.2147,500009,,http://twitter.com/futomic,http://www.linkedin.com/company/futomic-designs,https://www.instagram.com/komalniruladesigncollections/,https://www.houzz.in/professionals/interior-designers-and-decorators/futomic-design-services-pvt-ltd-pfvwin-pf~789264584,interior-designers
Creadora Design Studio,095998 65920,https://st.hzcdn.com/simgs/d573918108a41d8c_0-8366/_.jpg,"1305/43, Fourth Floor, Sector 43",Gurgaon,Haryana,122009,IN,"1305/43, Fourth Floor, Sector 43, Gurgaon, Haryana, 122009",28.4598,77.0863,500009,https://www.facebook.com/creadoradesignstudio/,,https://www.linkedin.com/in/karishma-bansal-861b3897,www.creadoradesignstudio.com,https://www.houzz.in/professionals/interior-designers-and-decorators/creadora-design-studio-pfvwin-pf~1956926041,interior-designers
Cluster,080 3580 9349,https://st.hzcdn.com/simgs/0a03d3dd09560495_0-4040/_.jpg,"WeWork c/o Jinil A 10th floor, RMZ Latitude Commercial, Bellary Rd, Hebbal. WeWork c/o Jinil A 10th floor, RMZ Latitude Commercial, Bellary Rd, Hebbal.",Bengaluru,Karnataka,560024,IN,"WeWork c/o Jinil A 10th floor, RMZ Latitude Commercial, Bellary Rd, Hebbal. WeWork c/o Jinil A 10th floor, RMZ Latitude Commercial, Bellary Rd, Hebbal., Bengaluru, Karnataka, 560024",13.0413,77.6019,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/cluster-pfvwin-pf~1579764584,interior-designers
BeyondSpaces,098190 34203,https://st.hzcdn.com/simgs/4e339406021ad792_0-2907/_.jpg,Vinipark ,Nasik,,422401,IN,"Vinipark , Nasik, 422401",19.9185,73.8133,500009,http://www.facebook.com/beyondspaces,http://www.twitter.com@ShreyaBanerji,http://in.linkedin.com/in/shreya168/,http://www.ferndale.in,https://www.houzz.in/professionals/interior-designers-and-decorators/beyondspaces-pfvwin-pf~25526623,interior-designers
itzin,098300 13377,https://st.hzcdn.com/simgs/b2e33eb60ea7dd00_0-9500/_.jpg,"2, Chowringhee Terrace, near Nandan, opposite Gokhale Road Post Office, Kolkata - 700 020 2, Chowringhee Terrace, near Nandan, opposite Gokhale Road Post Office, Kolkata - 700 020",Kolkata,West Bengal,700029,IN,"2, Chowringhee Terrace, near Nandan, opposite Gokhale Road Post Office, Kolkata - 700 020 2, Chowringhee Terrace, near Nandan, opposite Gokhale Road Post Office, Kolkata - 700 020, Kolkata, West Bengal, 700029",22.5137,88.3565,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/itzin-pfvwin-pf~1354470127,interior-designers
VCJ DESIGNS,098311 33356,https://st.hzcdn.com/simgs/87d3c81f0c7f8f33_0-3625/_.jpg, ,KOLKATA,West Bengal,700001,IN," , KOLKATA, West Bengal, 700001",22.5739,88.3459,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/vcj-designs-pfvwin-pf~1135994446,interior-designers
A&A DESIGN STUDIO,075748 58055,https://st.hzcdn.com/simgs/ed5300570c21391d_0-1181/_.jpg, ,Guntur,Andhra Pradesh,522003,IN," , Guntur, Andhra Pradesh, 522003",16.2793,80.4416,500009,,,,,https://www.houzz.in/professionals/interior-designers-and-decorators/aanda-design-studio-pfvwin-pf~565364123,interior-designers
Mads Creations Pvt Ltd,078350 97019,https://st.hzcdn.com/simgs/8a532df007dbd4dd_0-9141/_.jpg,"Unit:- 622-625, 6th Floor, Vipul Trade Center, Badshahpur Sohna Rd Hwy, Sector 48, Gurugram, Haryana 122018 ",Gurgaon,Haryana,122018,IN,"Unit:- 622-625, 6th Floor, Vipul Trade Center, Badshahpur Sohna Rd Hwy, Sector 48, Gurugram, Haryana 122018 , Gurgaon, Haryana, 122018",28.4151,77.0497,500009,https://www.facebook.com/MADSCreations/,https://twitter.com/madscreations,https://www.linkedin.com/company/mads-creations,http://madscreations.in,https://www.houzz.in/professionals/interior-designers-and-decorators/mads-creations-pvt-ltd-pfvwin-pf~1453373192,interior-designers
Jay Panchal,073597 21752,https://st.hzcdn.com/simgs/a4c35e9b083d9390_0-0093/_.jpg,New Naroda ,Ahmedabad,Gujarat,382330,IN,"New Naroda , Ahmedabad, Gujarat, 382330",,,500009,,,,visionhomes.info,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/jay-panchal-pfvwus-pf~1101142343,interior-designers
Furdo,080 4680 9127,https://st.hzcdn.com/simgs/cc63b07108c2c366_0-8947/_.jpg,"#2 Indus Vogue, Koramangala 6th Block, Bangalore-560 095 ",Bangalore,Karnataka,560095,IN,"#2 Indus Vogue, Koramangala 6th Block, Bangalore-560 095 , Bangalore, Karnataka, 560095",12.9387,77.6255,500009,https://www.facebook.com/furdoDOTcom/,https://twitter.com/furdodotcom,https://www.linkedin.com/company-beta/9364984/,http://furdo.com/,https://www.houzz.in/professionals/interior-designers-and-decorators/furdo-pfvwin-pf~153403411,interior-designers
Hi-Living,090080 90710,https://st.hzcdn.com/simgs/2bf3e8da015e956b_0-3133/_.jpg,"#44, Ground Floor, 1st Main, ST Bed, 4th Block, Koramangala ",Bangalore,,560034,IN,"#44, Ground Floor, 1st Main, ST Bed, 4th Block, Koramangala , Bangalore, 560034",,,500009,https://www.facebook.com/pages/Hi-Living/366448573464893,https://twitter.com/hi_living1,,http://www.hi-living.net,https://www.houzz.in/professionals/interior-designers-and-decorators/hi-living-pfvwin-pf~1887911075,interior-designers
CREATIVE AXIS INTERIORS PVT LTD,092434 38325,https://st.hzcdn.com/simgs/de03835d0455aa44_0-0701/_.jpg, ,BANGALORE,,560037,IN," , BANGALORE, 560037",12.9642,77.7022,500009,https://www.facebook.com/CreativeAxisInteriorsPrivateLimited/,https://twitter.com/thecreativeaxis,https://www.linkedin.com/company/creative-axis-interiors-pvt-ltd/,http://www.thecreativeaxis.com/,https://www.houzz.in/hznb/professionals/interior-designers-and-decorators/creative-axis-interiors-pvt-ltd-pfvwus-pf~1578123924,interior-designers
